tripId,vehicleVin,driverId,timestampUtc,odometerKm,fuelConsumedL,vehicleStatus,routeCode
TRIP-29785,1FM5K8GC7HZA19785,DRV-843,2026-06-12T14:59:00,31326.6,28.7,ACTIVE,RT-GDL-MAN
TRIP-29786,1FM5K8GC7HZA19786,DRV-997,2026-06-12T14:22:00,59647.6,43.5,INACTIVE,RT-CDMX-QRO
TRIP-29787,1FM5K8GC7HZA19787,DRV-352,2026-06-12T14:21:00,80546.6,0.2,ACTIVE,RT-MTY-LDO
TRIP-29788,1FM5K8GC7HZA19788,DRV-822,2026-06-12T14:00:00,91382.7,1.3,INACTIVE,RT-MTY-LDO
TRIP-29789,1FM5K8GC7HZA19789,DRV-263,2026-06-12T14:17:00,66888.9,45.2,IN_REPAIR,RT-GDL-MAN
TRIP-29790,1FM5K8GC7HZA19790,DRV-349,2026-06-12T14:54:00,40248.7,38.7,ACTIVE,RT-MTY-LDO
TRIP-29791,1FM5K8GC7HZA19791,DRV-233,2026-06-12T14:20:00,91606.6,8.7,ACTIVE,RT-MTY-LDO
TRIP-29792,1FM5K8GC7HZA19792,DRV-716,2026-06-12T14:49:00,70827.3,48.7,INACTIVE,RT-MTY-LDO
TRIP-29793,1FM5K8GC7HZA19793,DRV-748,2026-06-12T14:37:00,81201.3,36.1,INACTIVE,RT-PUE-VER
TRIP-29794,1FM5K8GC7HZA19794,DRV-924,2026-06-12T14:37:00,51726.4,8.9,ACTIVE,RT-MTY-LDO
TRIP-29795,1FM5K8GC7HZA19795,DRV-511,2026-06-12T14:13:00,23539.2,1.5,ACTIVE,RT-GDL-MAN
TRIP-29796,1FM5K8GC7HZA19796,DRV-112,2026-06-12T14:56:00,78739.3,4.2,ACTIVE,RT-PUE-VER
TRIP-29797,1FM5K8GC7HZA19797,DRV-510,2026-06-12T14:17:00,1753.6,6.9,INACTIVE,RT-MTY-LDO
TRIP-29798,1FM5K8GC7HZA19798,DRV-842,2026-06-12T14:04:00,40919.5,16.9,IN_REPAIR,RT-PUE-VER
TRIP-29799,1FM5K8GC7HZA19799,DRV-313,2026-06-12T14:45:00,20686.0,20.2,IN_REPAIR,RT-PUE-VER
TRIP-29800,1FM5K8GC7HZA19800,DRV-205,2026-06-12T14:19:00,76253.8,28.9,INACTIVE,RT-CDMX-QRO
TRIP-29801,1FM5K8GC7HZA19801,DRV-745,2026-06-12T14:02:00,46806.6,31.0,IN_REPAIR,RT-GDL-MAN
TRIP-29802,1FM5K8GC7HZA19802,DRV-554,2026-06-12T14:43:00,16109.4,35.0,ACTIVE,RT-GDL-MAN
TRIP-29803,1FM5K8GC7HZA19803,DRV-995,2026-06-12T14:23:00,87687.1,20.7,IN_REPAIR,RT-PUE-VER
TRIP-29804,1FM5K8GC7HZA19804,DRV-206,2026-06-12T14:30:00,84190.8,34.5,IN_REPAIR,RT-CDMX-QRO
TRIP-29805,1FM5K8GC7HZA19805,DRV-430,2026-06-12T14:32:00,35271.3,36.8,ACTIVE,RT-GDL-MAN
TRIP-29806,1FM5K8GC7HZA19806,DRV-578,2026-06-12T14:38:00,60322.0,4.7,IN_REPAIR,RT-MTY-LDO
TRIP-29807,1FM5K8GC7HZA19807,DRV-487,2026-06-12T14:00:00,55400.7,0.5,INACTIVE,RT-MTY-LDO
TRIP-29808,1FM5K8GC7HZA19808,DRV-851,2026-06-12T14:46:00,96264.5,28.0,ACTIVE,RT-MTY-LDO
TRIP-29809,1FM5K8GC7HZA19809,DRV-427,2026-06-12T14:09:00,81459.9,34.7,ACTIVE,RT-MTY-LDO
TRIP-29810,1FM5K8GC7HZA19810,DRV-744,2026-06-12T14:33:00,85874.2,9.3,INACTIVE,RT-MTY-LDO
TRIP-29811,1FM5K8GC7HZA19811,DRV-470,2026-06-12T14:48:00,13849.1,26.8,INACTIVE,RT-CDMX-QRO
TRIP-29812,1FM5K8GC7HZA19812,DRV-184,2026-06-12T14:40:00,55524.2,29.2,ACTIVE,RT-CDMX-QRO
TRIP-29813,1FM5K8GC7HZA19813,DRV-175,2026-06-12T14:29:00,73517.6,19.5,INACTIVE,RT-MTY-LDO
TRIP-29814,1FM5K8GC7HZA19814,DRV-458,2026-06-12T14:31:00,87962.4,4.8,ACTIVE,RT-GDL-MAN
TRIP-29815,1FM5K8GC7HZA19815,DRV-768,2026-06-12T14:54:00,80022.5,23.4,INACTIVE,RT-CDMX-QRO
TRIP-29816,1FM5K8GC7HZA19816,DRV-582,2026-06-12T14:06:00,78012.9,22.5,ACTIVE,RT-PUE-VER
TRIP-29817,1FM5K8GC7HZA19817,DRV-217,2026-06-12T14:04:00,41026.6,48.8,ACTIVE,RT-MTY-LDO
TRIP-29818,1FM5K8GC7HZA19818,DRV-960,2026-06-12T14:55:00,66071.3,32.0,IN_REPAIR,RT-PUE-VER
TRIP-29819,1FM5K8GC7HZA19819,DRV-835,2026-06-12T14:24:00,10862.3,44.4,ACTIVE,RT-CDMX-QRO
TRIP-29820,1FM5K8GC7HZA19820,DRV-429,2026-06-12T14:39:00,25519.7,8.3,INACTIVE,RT-GDL-MAN
TRIP-29821,1FM5K8GC7HZA19821,DRV-363,2026-06-12T14:46:00,33315.8,39.0,IN_REPAIR,RT-GDL-MAN
TRIP-29822,1FM5K8GC7HZA19822,DRV-677,2026-06-12T14:27:00,1850.4,36.3,ACTIVE,RT-GDL-MAN
TRIP-29823,1FM5K8GC7HZA19823,DRV-481,2026-06-12T14:04:00,90031.9,17.0,IN_REPAIR,RT-MTY-LDO
TRIP-29824,1FM5K8GC7HZA19824,DRV-137,2026-06-12T14:36:00,47066.6,6.2,ACTIVE,RT-PUE-VER
TRIP-29825,1FM5K8GC7HZA19825,DRV-728,2026-06-12T14:18:00,63625.4,22.3,ACTIVE,RT-MTY-LDO
TRIP-29826,1FM5K8GC7HZA19826,DRV-396,2026-06-12T14:57:00,4470.8,36.2,ACTIVE,RT-MTY-LDO
TRIP-29827,1FM5K8GC7HZA19827,DRV-784,2026-06-12T14:14:00,14387.6,21.0,ACTIVE,RT-PUE-VER
TRIP-29828,1FM5K8GC7HZA19828,DRV-344,2026-06-12T14:40:00,19737.4,18.0,INACTIVE,RT-PUE-VER
TRIP-29829,1FM5K8GC7HZA19829,DRV-291,2026-06-12T14:39:00,99546.6,9.5,ACTIVE,RT-PUE-VER
TRIP-29830,1FM5K8GC7HZA19830,DRV-769,2026-06-12T14:00:00,88985.2,41.0,ACTIVE,RT-CDMX-QRO
TRIP-29831,1FM5K8GC7HZA19831,DRV-877,2026-06-12T14:51:00,47773.5,28.4,ACTIVE,RT-GDL-MAN
TRIP-29832,1FM5K8GC7HZA19832,DRV-601,2026-06-12T14:53:00,50702.2,24.9,ACTIVE,RT-MTY-LDO
TRIP-29833,1FM5K8GC7HZA19833,DRV-730,2026-06-12T14:30:00,57939.2,15.1,INACTIVE,RT-PUE-VER
TRIP-29834,1FM5K8GC7HZA19834,DRV-203,2026-06-12T14:14:00,45332.1,37.2,IN_REPAIR,RT-GDL-MAN
TRIP-29835,1FM5K8GC7HZA19835,DRV-389,2026-06-12T14:49:00,33077.4,3.5,INACTIVE,RT-MTY-LDO
TRIP-29836,1FM5K8GC7HZA19836,DRV-641,2026-06-12T14:30:00,72572.5,0.9,INACTIVE,RT-PUE-VER
TRIP-29837,1FM5K8GC7HZA19837,DRV-313,2026-06-12T14:59:00,65928.0,22.3,INACTIVE,RT-CDMX-QRO
TRIP-29838,1FM5K8GC7HZA19838,DRV-884,2026-06-12T14:57:00,23855.2,0.5,ACTIVE,RT-MTY-LDO
TRIP-29839,1FM5K8GC7HZA19839,DRV-203,2026-06-12T14:42:00,12998.4,12.1,ACTIVE,RT-GDL-MAN
TRIP-29840,1FM5K8GC7HZA19840,DRV-980,2026-06-12T14:33:00,25618.1,28.8,IN_REPAIR,RT-MTY-LDO
TRIP-29841,1FM5K8GC7HZA19841,DRV-643,2026-06-12T14:39:00,27112.2,19.8,ACTIVE,RT-GDL-MAN
TRIP-29842,1FM5K8GC7HZA19842,DRV-536,2026-06-12T14:57:00,91283.6,23.5,ACTIVE,RT-GDL-MAN
TRIP-29843,1FM5K8GC7HZA19843,DRV-100,2026-06-12T14:24:00,11945.0,23.6,INACTIVE,RT-MTY-LDO
TRIP-29844,1FM5K8GC7HZA19844,DRV-311,2026-06-12T14:44:00,8679.4,7.3,IN_REPAIR,RT-MTY-LDO
TRIP-29845,1FM5K8GC7HZA19845,DRV-938,2026-06-12T14:07:00,25497.4,2.3,INACTIVE,RT-GDL-MAN
TRIP-29846,1FM5K8GC7HZA19846,DRV-547,2026-06-12T14:05:00,63681.5,41.8,IN_REPAIR,RT-GDL-MAN
TRIP-29847,1FM5K8GC7HZA19847,DRV-464,2026-06-12T14:26:00,69831.9,43.0,ACTIVE,RT-GDL-MAN
TRIP-29848,1FM5K8GC7HZA19848,DRV-567,2026-06-12T14:21:00,22129.1,29.5,INACTIVE,RT-PUE-VER
TRIP-29849,1FM5K8GC7HZA19849,DRV-454,2026-06-12T14:43:00,39006.1,4.6,ACTIVE,RT-PUE-VER
TRIP-29850,1FM5K8GC7HZA19850,DRV-258,2026-06-12T14:55:00,89294.0,34.7,IN_REPAIR,RT-PUE-VER
TRIP-29851,1FM5K8GC7HZA19851,DRV-516,2026-06-12T14:24:00,88348.4,19.8,INACTIVE,RT-GDL-MAN
TRIP-29852,1FM5K8GC7HZA19852,DRV-309,2026-06-12T14:24:00,13511.5,16.2,INACTIVE,RT-MTY-LDO
TRIP-29853,1FM5K8GC7HZA19853,DRV-295,2026-06-12T14:51:00,25860.9,17.7,IN_REPAIR,RT-PUE-VER
TRIP-29854,1FM5K8GC7HZA19854,DRV-195,2026-06-12T14:02:00,24710.5,21.9,ACTIVE,RT-GDL-MAN
TRIP-29855,1FM5K8GC7HZA19855,DRV-762,2026-06-12T14:42:00,8914.5,30.3,ACTIVE,RT-PUE-VER
TRIP-29856,1FM5K8GC7HZA19856,DRV-123,2026-06-12T14:51:00,88816.6,1.5,ACTIVE,RT-PUE-VER
TRIP-29857,1FM5K8GC7HZA19857,DRV-960,2026-06-12T14:54:00,51103.2,47.8,ACTIVE,RT-CDMX-QRO
TRIP-29858,1FM5K8GC7HZA19858,DRV-911,2026-06-12T14:07:00,6801.3,27.5,INACTIVE,RT-MTY-LDO
TRIP-29859,1FM5K8GC7HZA19859,DRV-811,2026-06-12T14:43:00,80892.4,18.7,IN_REPAIR,RT-PUE-VER
TRIP-29860,1FM5K8GC7HZA19860,DRV-608,2026-06-12T14:47:00,55715.1,18.2,ACTIVE,RT-GDL-MAN
TRIP-29861,1FM5K8GC7HZA19861,DRV-250,2026-06-12T14:06:00,95479.1,1.1,ACTIVE,RT-MTY-LDO
TRIP-29862,1FM5K8GC7HZA19862,DRV-498,2026-06-12T14:43:00,91865.4,19.3,IN_REPAIR,RT-CDMX-QRO
TRIP-29863,1FM5K8GC7HZA19863,DRV-789,2026-06-12T14:30:00,79070.3,11.6,INACTIVE,RT-PUE-VER
TRIP-29864,1FM5K8GC7HZA19864,DRV-370,2026-06-12T14:11:00,51359.6,16.3,ACTIVE,RT-MTY-LDO
TRIP-29865,1FM5K8GC7HZA19865,DRV-344,2026-06-12T14:06:00,1534.6,21.8,IN_REPAIR,RT-PUE-VER
TRIP-29866,1FM5K8GC7HZA19866,DRV-570,2026-06-12T14:17:00,29370.6,46.6,ACTIVE,RT-PUE-VER
TRIP-29867,1FM5K8GC7HZA19867,DRV-607,2026-06-12T14:50:00,97632.0,21.7,INACTIVE,RT-PUE-VER
TRIP-29868,1FM5K8GC7HZA19868,DRV-583,2026-06-12T14:00:00,92598.5,30.5,IN_REPAIR,RT-MTY-LDO
TRIP-29869,1FM5K8GC7HZA19869,DRV-870,2026-06-12T14:43:00,4902.0,7.6,ACTIVE,RT-GDL-MAN
TRIP-29870,1FM5K8GC7HZA19870,DRV-545,2026-06-12T14:10:00,75292.3,48.6,ACTIVE,RT-PUE-VER
TRIP-29871,1FM5K8GC7HZA19871,DRV-127,2026-06-12T14:03:00,20934.0,11.4,IN_REPAIR,RT-PUE-VER
TRIP-29872,1FM5K8GC7HZA19872,DRV-247,2026-06-12T14:20:00,55778.5,32.6,ACTIVE,RT-GDL-MAN
TRIP-29873,1FM5K8GC7HZA19873,DRV-731,2026-06-12T14:12:00,43950.9,34.3,ACTIVE,RT-MTY-LDO
TRIP-29874,1FM5K8GC7HZA19874,DRV-105,2026-06-12T14:28:00,32234.2,11.3,INACTIVE,RT-MTY-LDO
TRIP-29875,1FM5K8GC7HZA19875,DRV-565,2026-06-12T14:50:00,45292.9,22.5,INACTIVE,RT-GDL-MAN
TRIP-29876,1FM5K8GC7HZA19876,DRV-718,2026-06-12T14:30:00,58344.1,23.9,ACTIVE,RT-GDL-MAN
TRIP-29877,1FM5K8GC7HZA19877,DRV-903,2026-06-12T14:01:00,89263.2,22.4,IN_REPAIR,RT-CDMX-QRO
TRIP-29878,1FM5K8GC7HZA19878,DRV-485,2026-06-12T14:45:00,61931.9,26.1,ACTIVE,RT-CDMX-QRO
TRIP-29879,1FM5K8GC7HZA19879,DRV-663,2026-06-12T14:48:00,44510.2,2.9,IN_REPAIR,RT-MTY-LDO
TRIP-29880,1FM5K8GC7HZA19880,DRV-493,2026-06-12T14:42:00,98723.6,22.6,ACTIVE,RT-CDMX-QRO
TRIP-29881,1FM5K8GC7HZA19881,DRV-350,2026-06-12T14:07:00,21169.0,37.1,ACTIVE,RT-CDMX-QRO
TRIP-29882,1FM5K8GC7HZA19882,DRV-261,2026-06-12T14:39:00,95216.2,27.3,ACTIVE,RT-CDMX-QRO
TRIP-29883,1FM5K8GC7HZA19883,DRV-399,2026-06-12T14:19:00,78188.7,35.3,ACTIVE,RT-MTY-LDO
TRIP-29884,1FM5K8GC7HZA19884,DRV-533,2026-06-12T14:53:00,34818.1,26.3,IN_REPAIR,RT-MTY-LDO
TRIP-29885,1FM5K8GC7HZA19885,DRV-319,2026-06-12T14:57:00,86374.9,33.6,ACTIVE,RT-CDMX-QRO
TRIP-29886,1FM5K8GC7HZA19886,DRV-320,2026-06-12T14:43:00,86039.5,3.0,INACTIVE,RT-GDL-MAN
TRIP-29887,1FM5K8GC7HZA19887,DRV-796,2026-06-12T14:29:00,17886.6,38.9,INACTIVE,RT-PUE-VER
TRIP-29888,1FM5K8GC7HZA19888,DRV-396,2026-06-12T14:22:00,62454.5,32.2,INACTIVE,RT-MTY-LDO
TRIP-29889,1FM5K8GC7HZA19889,DRV-840,2026-06-12T14:39:00,78087.7,1.1,IN_REPAIR,RT-MTY-LDO
TRIP-29890,1FM5K8GC7HZA19890,DRV-693,2026-06-12T14:34:00,44296.3,35.9,ACTIVE,RT-PUE-VER
TRIP-29891,1FM5K8GC7HZA19891,DRV-705,2026-06-12T14:15:00,56992.2,12.9,ACTIVE,RT-GDL-MAN
TRIP-29892,1FM5K8GC7HZA19892,DRV-646,2026-06-12T14:48:00,10636.2,23.7,ACTIVE,RT-CDMX-QRO
TRIP-29893,1FM5K8GC7HZA19893,DRV-899,2026-06-12T14:39:00,31271.9,45.2,IN_REPAIR,RT-MTY-LDO
TRIP-29894,1FM5K8GC7HZA19894,DRV-582,2026-06-12T14:36:00,11958.5,16.6,ACTIVE,RT-PUE-VER
TRIP-29895,1FM5K8GC7HZA19895,DRV-996,2026-06-12T14:33:00,1336.5,21.0,INACTIVE,RT-PUE-VER
TRIP-29896,1FM5K8GC7HZA19896,DRV-504,2026-06-12T14:26:00,96353.9,21.2,IN_REPAIR,RT-PUE-VER
TRIP-29897,1FM5K8GC7HZA19897,DRV-718,2026-06-12T14:09:00,15025.9,30.6,IN_REPAIR,RT-CDMX-QRO
TRIP-29898,1FM5K8GC7HZA19898,DRV-835,2026-06-12T14:37:00,79249.9,31.0,INACTIVE,RT-GDL-MAN
TRIP-29899,1FM5K8GC7HZA19899,DRV-646,2026-06-12T14:23:00,91716.2,37.1,ACTIVE,RT-CDMX-QRO
TRIP-29900,1FM5K8GC7HZA19900,DRV-852,2026-06-12T14:08:00,64459.4,43.7,INACTIVE,RT-PUE-VER
TRIP-29901,1FM5K8GC7HZA19901,DRV-716,2026-06-12T14:36:00,94571.2,1.8,IN_REPAIR,RT-PUE-VER
TRIP-29902,1FM5K8GC7HZA19902,DRV-871,2026-06-12T14:21:00,94178.4,1.4,INACTIVE,RT-PUE-VER
TRIP-29903,1FM5K8GC7HZA19903,DRV-968,2026-06-12T14:13:00,56477.9,32.1,INACTIVE,RT-PUE-VER
TRIP-29904,1FM5K8GC7HZA19904,DRV-173,2026-06-12T14:41:00,61960.4,12.9,IN_REPAIR,RT-CDMX-QRO
TRIP-29905,1FM5K8GC7HZA19905,DRV-130,2026-06-12T14:33:00,9116.7,6.2,ACTIVE,RT-GDL-MAN
TRIP-29906,1FM5K8GC7HZA19906,DRV-853,2026-06-12T14:32:00,85810.4,34.2,ACTIVE,RT-CDMX-QRO
TRIP-29907,1FM5K8GC7HZA19907,DRV-984,2026-06-12T14:12:00,9555.7,4.7,IN_REPAIR,RT-PUE-VER
TRIP-29908,1FM5K8GC7HZA19908,DRV-657,2026-06-12T14:06:00,1947.0,14.6,INACTIVE,RT-GDL-MAN
TRIP-29909,1FM5K8GC7HZA19909,DRV-789,2026-06-12T14:13:00,91970.7,19.5,ACTIVE,RT-GDL-MAN
TRIP-29910,1FM5K8GC7HZA19910,DRV-125,2026-06-12T14:48:00,3157.0,33.8,ACTIVE,RT-PUE-VER
TRIP-29911,1FM5K8GC7HZA19911,DRV-693,2026-06-12T14:03:00,65866.8,32.6,INACTIVE,RT-MTY-LDO
TRIP-29912,1FM5K8GC7HZA19912,DRV-133,2026-06-12T14:32:00,51584.7,8.1,ACTIVE,RT-MTY-LDO
TRIP-29913,1FM5K8GC7HZA19913,DRV-947,2026-06-12T14:01:00,3845.6,26.7,IN_REPAIR,RT-CDMX-QRO
TRIP-29914,1FM5K8GC7HZA19914,DRV-382,2026-06-12T14:03:00,74477.8,23.6,IN_REPAIR,RT-GDL-MAN
TRIP-29915,1FM5K8GC7HZA19915,DRV-436,2026-06-12T14:07:00,89721.7,46.1,ACTIVE,RT-GDL-MAN
TRIP-29916,1FM5K8GC7HZA19916,DRV-708,2026-06-12T14:43:00,89088.0,31.8,IN_REPAIR,RT-CDMX-QRO
TRIP-29917,1FM5K8GC7HZA19917,DRV-545,2026-06-12T14:35:00,46075.3,46.3,INACTIVE,RT-GDL-MAN
TRIP-29918,1FM5K8GC7HZA19918,DRV-425,2026-06-12T14:48:00,36935.0,4.8,INACTIVE,RT-MTY-LDO
TRIP-29919,1FM5K8GC7HZA19919,DRV-634,2026-06-12T14:41:00,42604.7,32.3,ACTIVE,RT-PUE-VER
TRIP-29920,1FM5K8GC7HZA19920,DRV-438,2026-06-12T14:13:00,31461.6,19.3,INACTIVE,RT-PUE-VER
TRIP-29921,1FM5K8GC7HZA19921,DRV-472,2026-06-12T14:07:00,7224.3,36.4,ACTIVE,RT-MTY-LDO
TRIP-29922,1FM5K8GC7HZA19922,DRV-724,2026-06-12T14:55:00,49415.6,39.9,ACTIVE,RT-PUE-VER
TRIP-29923,1FM5K8GC7HZA19923,DRV-692,2026-06-12T14:34:00,7067.8,30.5,IN_REPAIR,RT-PUE-VER
TRIP-29924,1FM5K8GC7HZA19924,DRV-517,2026-06-12T14:36:00,19187.6,13.2,INACTIVE,RT-GDL-MAN
TRIP-29925,1FM5K8GC7HZA19925,DRV-624,2026-06-12T14:32:00,36074.8,5.3,IN_REPAIR,RT-MTY-LDO
TRIP-29926,1FM5K8GC7HZA19926,DRV-846,2026-06-12T14:40:00,28114.6,37.0,IN_REPAIR,RT-CDMX-QRO
TRIP-29927,1FM5K8GC7HZA19927,DRV-585,2026-06-12T14:36:00,61965.3,18.7,IN_REPAIR,RT-PUE-VER
TRIP-29928,1FM5K8GC7HZA19928,DRV-278,2026-06-12T14:20:00,88662.9,20.0,INACTIVE,RT-MTY-LDO
TRIP-29929,1FM5K8GC7HZA19929,DRV-731,2026-06-12T14:54:00,31962.8,13.2,ACTIVE,RT-GDL-MAN
TRIP-29930,1FM5K8GC7HZA19930,DRV-446,2026-06-12T14:11:00,182.6,8.8,IN_REPAIR,RT-PUE-VER
TRIP-29931,1FM5K8GC7HZA19931,DRV-704,2026-06-12T14:43:00,1560.9,39.4,INACTIVE,RT-GDL-MAN
TRIP-29932,1FM5K8GC7HZA19932,DRV-102,2026-06-12T14:27:00,39994.0,9.2,IN_REPAIR,RT-GDL-MAN
TRIP-29933,1FM5K8GC7HZA19933,DRV-263,2026-06-12T14:16:00,48734.6,21.5,IN_REPAIR,RT-MTY-LDO
TRIP-29934,1FM5K8GC7HZA19934,DRV-683,2026-06-12T14:14:00,22202.6,37.9,INACTIVE,RT-MTY-LDO
TRIP-29935,1FM5K8GC7HZA19935,DRV-810,2026-06-12T14:36:00,98646.8,29.3,INACTIVE,RT-MTY-LDO
TRIP-29936,1FM5K8GC7HZA19936,DRV-210,2026-06-12T14:53:00,67987.7,45.0,INACTIVE,RT-GDL-MAN
TRIP-29937,1FM5K8GC7HZA19937,DRV-467,2026-06-12T14:23:00,45760.2,11.3,INACTIVE,RT-MTY-LDO
TRIP-29938,1FM5K8GC7HZA19938,DRV-259,2026-06-12T14:44:00,20170.2,40.5,IN_REPAIR,RT-CDMX-QRO
TRIP-29939,1FM5K8GC7HZA19939,DRV-996,2026-06-12T14:05:00,27975.1,3.3,IN_REPAIR,RT-GDL-MAN
TRIP-29940,1FM5K8GC7HZA19940,DRV-466,2026-06-12T14:57:00,31922.7,7.9,ACTIVE,RT-CDMX-QRO
TRIP-29941,1FM5K8GC7HZA19941,DRV-549,2026-06-12T14:59:00,62167.0,8.6,ACTIVE,RT-GDL-MAN
TRIP-29942,1FM5K8GC7HZA19942,DRV-939,2026-06-12T14:07:00,80109.9,20.4,IN_REPAIR,RT-MTY-LDO
TRIP-29943,1FM5K8GC7HZA19943,DRV-617,2026-06-12T14:51:00,2023.9,36.0,IN_REPAIR,RT-CDMX-QRO
TRIP-29944,1FM5K8GC7HZA19944,DRV-777,2026-06-12T14:28:00,74748.1,1.7,IN_REPAIR,RT-MTY-LDO
TRIP-29945,1FM5K8GC7HZA19945,DRV-352,2026-06-12T14:11:00,93113.0,12.9,IN_REPAIR,RT-CDMX-QRO
TRIP-29946,1FM5K8GC7HZA19946,DRV-786,2026-06-12T14:37:00,88641.4,6.0,ACTIVE,RT-MTY-LDO
TRIP-29947,1FM5K8GC7HZA19947,DRV-471,2026-06-12T14:46:00,63271.2,32.7,INACTIVE,RT-GDL-MAN
TRIP-29948,1FM5K8GC7HZA19948,DRV-464,2026-06-12T14:45:00,78522.6,26.0,INACTIVE,RT-GDL-MAN
TRIP-29949,1FM5K8GC7HZA19949,DRV-313,2026-06-12T14:22:00,29056.1,24.2,INACTIVE,RT-PUE-VER
TRIP-29950,1FM5K8GC7HZA19950,DRV-130,2026-06-12T14:31:00,36118.5,44.2,ACTIVE,RT-GDL-MAN
TRIP-29951,1FM5K8GC7HZA19951,DRV-161,2026-06-12T14:13:00,87482.5,26.1,ACTIVE,RT-PUE-VER
TRIP-29952,1FM5K8GC7HZA19952,DRV-144,2026-06-12T14:33:00,45813.8,10.4,IN_REPAIR,RT-GDL-MAN
TRIP-29953,1FM5K8GC7HZA19953,DRV-126,2026-06-12T14:03:00,29749.2,8.0,INACTIVE,RT-GDL-MAN
TRIP-29954,1FM5K8GC7HZA19954,DRV-298,2026-06-12T14:20:00,69723.2,14.6,IN_REPAIR,RT-PUE-VER
TRIP-29955,1FM5K8GC7HZA19955,DRV-645,2026-06-12T14:19:00,46469.4,7.0,INACTIVE,RT-CDMX-QRO
TRIP-29956,1FM5K8GC7HZA19956,DRV-415,2026-06-12T14:19:00,99253.0,37.4,IN_REPAIR,RT-CDMX-QRO
TRIP-29957,1FM5K8GC7HZA19957,DRV-900,2026-06-12T14:17:00,14349.9,39.8,IN_REPAIR,RT-CDMX-QRO
TRIP-29958,1FM5K8GC7HZA19958,DRV-462,2026-06-12T14:51:00,96287.3,46.6,IN_REPAIR,RT-CDMX-QRO
TRIP-29959,1FM5K8GC7HZA19959,DRV-685,2026-06-12T14:26:00,34922.7,5.2,ACTIVE,RT-MTY-LDO
TRIP-29960,1FM5K8GC7HZA19960,DRV-559,2026-06-12T14:50:00,53868.2,36.3,ACTIVE,RT-PUE-VER
TRIP-29961,1FM5K8GC7HZA19961,DRV-402,2026-06-12T14:40:00,45387.8,5.3,INACTIVE,RT-MTY-LDO
TRIP-29962,1FM5K8GC7HZA19962,DRV-879,2026-06-12T14:20:00,55847.5,46.2,ACTIVE,RT-MTY-LDO
TRIP-29963,1FM5K8GC7HZA19963,DRV-904,2026-06-12T14:10:00,97681.8,20.3,ACTIVE,RT-PUE-VER
TRIP-29964,1FM5K8GC7HZA19964,DRV-153,2026-06-12T14:02:00,46601.8,2.6,ACTIVE,RT-MTY-LDO
TRIP-29965,1FM5K8GC7HZA19965,DRV-137,2026-06-12T14:49:00,1174.3,37.3,IN_REPAIR,RT-CDMX-QRO
TRIP-29966,1FM5K8GC7HZA19966,DRV-494,2026-06-12T14:22:00,17628.5,36.8,IN_REPAIR,RT-GDL-MAN
TRIP-29967,1FM5K8GC7HZA19967,DRV-295,2026-06-12T14:58:00,98127.6,16.6,IN_REPAIR,RT-CDMX-QRO
TRIP-29968,1FM5K8GC7HZA19968,DRV-299,2026-06-12T14:22:00,87565.8,24.1,INACTIVE,RT-GDL-MAN
TRIP-29969,1FM5K8GC7HZA19969,DRV-857,2026-06-12T14:08:00,57360.5,40.6,INACTIVE,RT-MTY-LDO
TRIP-29970,1FM5K8GC7HZA19970,DRV-423,2026-06-12T14:54:00,43572.6,16.4,ACTIVE,RT-MTY-LDO
TRIP-29971,1FM5K8GC7HZA19971,DRV-889,2026-06-12T14:21:00,40874.5,28.1,ACTIVE,RT-PUE-VER
TRIP-29972,1FM5K8GC7HZA19972,DRV-201,2026-06-12T14:13:00,34521.9,42.9,ACTIVE,RT-PUE-VER
TRIP-29973,1FM5K8GC7HZA19973,DRV-347,2026-06-12T14:20:00,90811.7,27.7,IN_REPAIR,RT-PUE-VER
TRIP-29974,1FM5K8GC7HZA19974,DRV-368,2026-06-12T14:50:00,3151.4,22.7,ACTIVE,RT-PUE-VER
TRIP-29975,1FM5K8GC7HZA19975,DRV-227,2026-06-12T14:17:00,71393.7,20.3,INACTIVE,RT-GDL-MAN
TRIP-29976,1FM5K8GC7HZA19976,DRV-531,2026-06-12T14:54:00,28071.3,36.3,ACTIVE,RT-MTY-LDO
TRIP-29977,1FM5K8GC7HZA19977,DRV-129,2026-06-12T14:00:00,12529.8,3.8,IN_REPAIR,RT-PUE-VER
TRIP-29978,1FM5K8GC7HZA19978,DRV-949,2026-06-12T14:59:00,76570.0,3.6,IN_REPAIR,RT-MTY-LDO
TRIP-29979,1FM5K8GC7HZA19979,DRV-447,2026-06-12T14:36:00,94013.1,50.0,ACTIVE,RT-GDL-MAN
TRIP-29980,1FM5K8GC7HZA19980,DRV-899,2026-06-12T14:23:00,92553.6,49.2,ACTIVE,RT-PUE-VER
TRIP-29981,1FM5K8GC7HZA19981,DRV-536,2026-06-12T14:12:00,65247.0,31.1,ACTIVE,RT-GDL-MAN
TRIP-29982,1FM5K8GC7HZA19982,DRV-176,2026-06-12T14:15:00,57702.0,11.4,IN_REPAIR,RT-PUE-VER
TRIP-29983,1FM5K8GC7HZA19983,DRV-834,2026-06-12T14:43:00,81586.8,23.2,ACTIVE,RT-PUE-VER
TRIP-29984,1FM5K8GC7HZA19984,DRV-415,2026-06-12T14:04:00,20687.6,3.2,IN_REPAIR,RT-GDL-MAN
